LEMMA,PART OF SPEECH,DATE OF USE,FREQUENCY BAND NUMBER,DEFINITION,TYPE OF FORMATION,LANGUAGE OF ORIGIN,USAGE,OBSOLESCENCE,REGIONAL ENGLISH,SUBJECT,DOI,OED URL
aeroscopic,"noun, adjective",1821-,1,Involving or relating to an aeroscope (aeroscope…,compound,,,In current use,,sciences/life sciences/animals/invertebrates/insects,https://doi.org/10.1093/OED/5872211056,http://www.oed.com/dictionary/aeroscopic_n
baggaged,adjective,1821-,1,"Loaded with baggage, having or carrying baggage…",derivative,,,In current use,,,https://doi.org/10.1093/OED/1036753449,http://www.oed.com/dictionary/baggaged_adj
bullmanship,noun,1821-,0,The art of fighting with bulls.,compound,,,In current use,,,https://doi.org/10.1093/OED/1013165776,http://www.oed.com/dictionary/bullmanship_n
carcerist,noun,1821-,0,One who advocates or has to do with prisons.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/4202295467,http://www.oed.com/dictionary/carcerist_n
decameter,noun,1821-,2,A verse consisting of ten metrical feet.,compound,,,In current use,,arts/literature/prosody,https://doi.org/10.1093/OED/1190526690,http://www.oed.com/dictionary/decameter_n
gumfiate,verb,1821-,0,"transitive. To puff up, cause to swell.",borrowing,,,In current use,,,https://doi.org/10.1093/OED/1172689579,http://www.oed.com/dictionary/gumfiate_v
jail-delivered,adjective,1821-,0,Of a prisoner or occupant of a jail: freed or…,compound,,,In current use,,,https://doi.org/10.1093/OED/3284797280,http://www.oed.com/dictionary/jail-delivered_adj
juvenescent,adjective,1821-,2,Becoming young or youthful.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/3911238604,http://www.oed.com/dictionary/juvenescent_adj
meritorious-equal,adjective,1821,0,Equal in merit.,compound,,,Not in use,,,https://doi.org/10.1093/OED/6908595536,http://www.oed.com/dictionary/meritorious-equal_adj
palatician,noun,1821,0,A person skilled in matters of the palate.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7647741191,http://www.oed.com/dictionary/palatician_n
perukiership,noun,1821-,0,The art of wig-making.,derivative,,historical,In current use,,crafts and trades/hairdressing,https://doi.org/10.1093/OED/8380102494,http://www.oed.com/dictionary/perukiership_n
polyposist,noun,1821,0,A person who drinks a lot; a hard drinker.,,,,Not in use,,,https://doi.org/10.1093/OED/7252791653,http://www.oed.com/dictionary/polyposist_n
quizzatorial,adjective,1821,0,"= quizzacious, adj.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/6833629812,http://www.oed.com/dictionary/quizzatorial_adj
sapidless,adjective,1821-,1,Flavourless.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2300709177,http://www.oed.com/dictionary/sapidless_adj
special correspondent,noun,1821-,4,A journalist who writes for a newspaper on…,compound,,,In current use,,,https://doi.org/10.1093/OED/9093018320,http://www.oed.com/dictionary/special-correspondent_n
catarrh,verb,1822-,2,To remove or take by catarrh.,conversion,,,In current use,,,https://doi.org/10.1093/OED/2494924917,http://www.oed.com/dictionary/catarrh_v
dashy,adjective,1822-,2,"Showy, ostentatiously fashionable, stylish; =…",derivative,,colloquial and slang,In current use,,,https://doi.org/10.1093/OED/8540959658,http://www.oed.com/dictionary/dashy_adj
defiliation,noun,1822-,1,Deprivation of a son.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/4342951616,http://www.oed.com/dictionary/defiliation_n
eleeson,noun,1822-,1,"= Kyrie eleison, n.",borrowing,,,In current use,,religion and belief/religion/Christianity/liturgical,https://doi.org/10.1093/OED/7530878432,http://www.oed.com/dictionary/eleeson_n
flurrification,noun,1822-,0,The state of being flurried.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1058467999,http://www.oed.com/dictionary/flurrification_n
historicize,verb,1822-,4,transitive. To make (a person or thing)…,derivative,,,In current use,,,https://doi.org/10.1093/OED/7825494899,http://www.oed.com/dictionary/historicize_v
inquirant,adjective,1822-,2,Inquiring.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5952756941,http://www.oed.com/dictionary/inquirant_adj
micranthrope,noun,1822,0,"= micranthropos, n.",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/8146658002,http://www.oed.com/dictionary/micranthrope_n
mossify,verb,1822,0,intransitive. To eulogize or idealize moss or…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/3430305988,http://www.oed.com/dictionary/mossify_v
multo-scribbling,adjective,1822,0,Designating a person who writes or ‘scribbles’…,borrowing,,,Not in use,,arts/literature,https://doi.org/10.1093/OED/1076189740,http://www.oed.com/dictionary/multo-scribbling_adj
out-jet,verb,1822,0,transitive. To be more intensely black than.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7807979737,http://www.oed.com/dictionary/out-jet_v
Panomphic,adjective,1822,0,"= Panomphaean, adj. 3.",borrowing,,,Not in use,,consumables/drink,https://doi.org/10.1093/OED/3197064164,http://www.oed.com/dictionary/panomphic_adj
philocubist,noun,1822,0,"A dice player, a gambler.",borrowing,,,Not in use,,sport and leisure/games/gambling/dice,https://doi.org/10.1093/OED/1532235720,http://www.oed.com/dictionary/philocubist_n
pianoforting,noun,1822,0,The action of playing the pianoforte.,derivative,,,Not in use,,arts/performing arts/music,https://doi.org/10.1093/OED/3452575129,http://www.oed.com/dictionary/pianoforting_n
salopian,adjective,1822-,0,"Pertaining to the drink saloop (see saloop, n. 2a).",derivative,,,In current use,,,https://doi.org/10.1093/OED/2851490798,http://www.oed.com/dictionary/salopian_adj2
sceptrous,adjective,1822,0,Of the nature of a sceptre.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1395298351,http://www.oed.com/dictionary/sceptrous_adj
sensist,"noun, adjective",1822-,2,"Philosophy. = sensationalist, n. A.1.",derivative,,,In current use,,philosophy,https://doi.org/10.1093/OED/1184281180,http://www.oed.com/dictionary/sensist_n
shammy,noun,1822-,1,A spurious imitation.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3494353671,http://www.oed.com/dictionary/shammy_n2
sonneteeress,noun,1822,0,A female sonneteer.,derivative,,,Not in use,,arts/literature,https://doi.org/10.1093/OED/2519935855,http://www.oed.com/dictionary/sonneteeress_n
spectrey,noun,1822-,0,A place of spectres.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3903423860,http://www.oed.com/dictionary/spectrey_n
casein,noun,1823-,5,Biochemistry. Any of a group of closely related…,borrowing,,,In current use,,sciences/physical sciences/chemistry/organic chemistry,https://doi.org/10.1093/OED/3495318454,http://www.oed.com/dictionary/casein_n
conjugalize,verb,1823-,0,"intransitive. To become conjugal, to marry.",derivative,,,In current use,,,https://doi.org/10.1093/OED/8041215073,http://www.oed.com/dictionary/conjugalize_v
dandyhood,noun,1823-,1,The state or style of a dandy.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6205588405,http://www.oed.com/dictionary/dandyhood_n
dorsoflexion,noun,1823-,1,"A bending of the back, a bow.",compound,,,In current use,,,https://doi.org/10.1093/OED/3903538491,http://www.oed.com/dictionary/dorsoflexion_n
effutiation,noun,1823-,0,"Twaddle, balderdash.",borrowing,,,In current use,,,https://doi.org/10.1093/OED/4434317032,http://www.oed.com/dictionary/effutiation_n
epiphanous,adjective,1823-,2,Resplendent.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/6791100846,http://www.oed.com/dictionary/epiphanous_adj
filiism,noun,1823-,0,Undue partiality for one's own son.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1185724082,http://www.oed.com/dictionary/filiism_n
gluttonism,noun,1823-,1,The practice of being a glutton (in quot. 1823…,derivative,,,In current use,,,https://doi.org/10.1093/OED/8931010546,http://www.oed.com/dictionary/gluttonism_n
hippomanic,adjective,1823-,0,Full of or characterized by passionate enthusiasm…,compound,,,In current use,,sport and leisure/horses and riding,https://doi.org/10.1093/OED/1391698250,http://www.oed.com/dictionary/hippomanic_adj
initialist,noun,1823-,0,One who signs his or her initials instead of his…,,,,In current use,,,https://doi.org/10.1093/OED/1029236954,http://www.oed.com/dictionary/initialist_n
malleter,noun,1823,0,"A person who beats, as with a mallet.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/8147407960,http://www.oed.com/dictionary/malleter_n
pronghorn,noun,1823-,4,"A North American ruminant, Antilocapra americana…",compound,,,In current use,,sciences/life sciences/animals,https://doi.org/10.1093/OED/1016136059,http://www.oed.com/dictionary/pronghorn_n
ruffianosity,noun,1823,0,"Boxing without regard to rules. Cf. ruffian, n. A.2c.",derivative,,,Not in use,,sport and leisure/sport/boxing,https://doi.org/10.1093/OED/1154639296,http://www.oed.com/dictionary/ruffianosity_n
solemnific,adjective,1823-,0,Affectedly solemn.,compound,,,In current use,,,https://doi.org/10.1093/OED/8990741205,http://www.oed.com/dictionary/solemnific_adj
squirina,noun,1823-,0,The daughter of a squire.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9203553478,http://www.oed.com/dictionary/squirina_n
stop-mouth,adjective,1823-,0,Intended to keep people silent.,compound,,,In current use,,,https://doi.org/10.1093/OED/3955709036,http://www.oed.com/dictionary/stop-mouth_adj
long and short,verb,a1824,0,intransitive. To compose in elegiac meter. Cf…,compound,,,Not in use,,,https://doi.org/10.1093/OED/6207760295,http://www.oed.com/dictionary/long-and-short_v
boozify,verb,1824-,0,"intransitive. To take part in a boozing party, to…",derivative,,,In current use,,,https://doi.org/10.1093/OED/1174699896,http://www.oed.com/dictionary/boozify_v
counter-ponderant,adjective,1824-,0,"Counter-weighing, counter-balancing.",derivative,,,In current use,,,https://doi.org/10.1093/OED/5372888156,http://www.oed.com/dictionary/counter-ponderant_adj
crabologist,noun,1824-,0,A student or collector of crabs.,compound,,,In current use,,,https://doi.org/10.1093/OED/2698763957,http://www.oed.com/dictionary/crabologist_n
encyclic,"adjective, noun",1824-,2,"= encyclical, adj. A.1, A.2.",borrowing,,,In current use,,education,https://doi.org/10.1093/OED/1158641022,http://www.oed.com/dictionary/encyclic_adj
fanfarrado,noun,1824-,0,"= fanfare, n.",variant,,,In current use,,arts/performing arts/music,https://doi.org/10.1093/OED/1187798375,http://www.oed.com/dictionary/fanfarrado_n
fumivorous,adjective,1824-,0,Feeding or living on smoke.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/4930671463,http://www.oed.com/dictionary/fumivorous_adj
hyperboreanism,noun,1824-,0,An extreme northernism.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1914747176,http://www.oed.com/dictionary/hyperboreanism_n
in and-outness,noun,1824-,0,Irregularity of form or outline.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7187183937,http://www.oed.com/dictionary/in-and-outness_n
macadam,"adjective, noun",1824-,4,Designating or relating to a kind of roadway or…,proper name,,,In current use,,,https://doi.org/10.1093/OED/1016129072,http://www.oed.com/dictionary/macadam_adj
polysyllabilingual,adjective,1824,0,Of or relating to polysyllabic languages.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1174002172,http://www.oed.com/dictionary/polysyllabilingual_adj
pregustant,adjective,1824,0,That tastes beforehand.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1121658490,http://www.oed.com/dictionary/pregustant_adj
quartermasteriveness,noun,1824,0,The qualities of a quartermaster.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/6279459519,http://www.oed.com/dictionary/quartermasteriveness_n
sell,noun,1824-,5,Originally U.S. The action or an act of…,conversion,,colloquial and slang,In current use,North American English/U.S. English,,https://doi.org/10.1093/OED/6038381109,http://www.oed.com/dictionary/sell_n
spoonery,noun,1824-,0,"Foolishness, silliness.",derivative,,,In current use,,,https://doi.org/10.1093/OED/7004358169,http://www.oed.com/dictionary/spoonery_n
stockinet,noun,1824-,3,A knitted textile fabric of considerable…,variant,,,In current use,,crafts and trades/textiles/knitting,https://doi.org/10.1093/OED/3807771141,http://www.oed.com/dictionary/stockinet_n
tomorrowing,adjective,1824,0,That procrastinates.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/5770460605,http://www.oed.com/dictionary/tomorrowing_adj
top-giddy,adjective,1824,0,Probably: giddy as a top.,compound,,,Not in use,,,https://doi.org/10.1093/OED/4010507913,http://www.oed.com/dictionary/top-giddy_adj
Tractarian,"noun, adjective",1824-,3,A member or follower of a High Church movement…,derivative,,,In current use,,religion and belief/religion/Christianity/Anglican Church,https://doi.org/10.1093/OED/3139181438,http://www.oed.com/dictionary/tractarian_n
treasonette,noun,1824-,0,A small or petty act of treason.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2380399652,http://www.oed.com/dictionary/treasonette_n
tuptow,verb,1824-,0,intransitive. To conjugate τύπτω; ‘grinding’ at…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1024077386,http://www.oed.com/dictionary/tuptow_v
turretry,noun,1824-,0,Turrets collectively.,derivative,,,In current use,,military/fortification,https://doi.org/10.1093/OED/6920645140,http://www.oed.com/dictionary/turretry_n
waistcoatful,noun,1824-,0,"As much (of anything) as would fill, or cover…",derivative,,,In current use,,technology/measurement,https://doi.org/10.1093/OED/1064644517,http://www.oed.com/dictionary/waistcoatful_n
cantanker,noun,1825,0,"= cantankerousness, n.",backformation,,,Not in use,,,https://doi.org/10.1093/OED/2761058547,http://www.oed.com/dictionary/cantanker_n
concipiency,noun,1825-,0,The quality or state of being concipient or…,derivative,,,In current use,,,https://doi.org/10.1093/OED/8239282095,http://www.oed.com/dictionary/concipiency_n
crumenically,adverb,1825-,0,In relation to the purse.,borrowing,,humorous,In current use,,,https://doi.org/10.1093/OED/2194325444,http://www.oed.com/dictionary/crumenically_adv
derb,adjective,1825-,2,"Rough, uncrystallized, massive.",borrowing,,,In current use,,sciences/physical sciences/earth sciences/minerals,https://doi.org/10.1093/OED/7155838526,http://www.oed.com/dictionary/derb_adj
despotomaniac,noun,1825,0,One who has a mania in favour of despots…,compound,,,Not in use,,politics,https://doi.org/10.1093/OED/2045867596,http://www.oed.com/dictionary/despotomaniac_n
dog-cook,noun,1825,0,"A male cook (cf. dog, n.¹ I.2 and compounds C.2b).",compound,,,Not in use,,consumables/food and cooking,https://doi.org/10.1093/OED/2719353471,http://www.oed.com/dictionary/dog-cook_n
dum-cowed,adjective,1825,0,Intimidated or threatened; browbeaten.,derivative,,,Not in use,Indian English,,https://doi.org/10.1093/OED/2100522139,http://www.oed.com/dictionary/dum-cowed_adj
equestriana,noun,1825,0,A female equestrian.,,,,Not in use,,sport and leisure/horses and riding,https://doi.org/10.1093/OED/8861891505,http://www.oed.com/dictionary/equestriana_n
fissury,adjective,1825-,0,"Having, or full of, fissures.",derivative,,,In current use,,,https://doi.org/10.1093/OED/1557029452,http://www.oed.com/dictionary/fissury_adj
flim,noun,1825-,3,"= flam, n.¹ A.3.",shortening,,,In current use,,,https://doi.org/10.1093/OED/8866515204,http://www.oed.com/dictionary/flim_n1
frog-pecker,noun,1825,0,A heron.,compound,,,Not in use,,sciences/life sciences/animals/birds,https://doi.org/10.1093/OED/1159134243,http://www.oed.com/dictionary/frog-pecker_n
fuzzy,noun,1825-,4,Now usually derogatory and offensive when used of…,conversion,,"colloquial and slang, derogatory, offensive",In current use,,,https://doi.org/10.1093/OED/6531115963,http://www.oed.com/dictionary/fuzzy_n
