LEMMA,PART OF SPEECH,DATE OF USE,FREQUENCY BAND NUMBER,DEFINITION,TYPE OF FORMATION,LANGUAGE OF ORIGIN,USAGE,OBSOLESCENCE,REGIONAL ENGLISH,SUBJECT,DOI,OED URL
swartrutting,adjective,1592,0,"Violent, aggressive; characteristic of a…",derivative,,,Not in use,,,https://doi.org/10.1093/OED/8091990415,http://www.oed.com/dictionary/swartrutting_adj
Tarltonize,verb,1592,0,"intransitive. To act or speak like Tarlton, a…",proper name,,,Not in use,,,https://doi.org/10.1093/OED/7043814260,http://www.oed.com/dictionary/tarltonize_v
sexious,adjective,a1593,0,"Perhaps: sectarian (cf. sex, n.²).",derivative,,,Not in use,,,https://doi.org/10.1093/OED/9671338917,http://www.oed.com/dictionary/sexious_adj
ass,verb,1593-,4,intransitive. to ass around (or about): to fool…,conversion,,,In current use,,,https://doi.org/10.1093/OED/1026457854,http://www.oed.com/dictionary/ass_v
beatifical,"adjective, noun",1593-,2,"Of, relating to, or of the nature of divine or…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/8176697896,http://www.oed.com/dictionary/beatifical_adj
concloutment,noun,1593,0,"A clouting together, a patchwork.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/4648023860,http://www.oed.com/dictionary/concloutment_n
dummerell,noun,1593,0,Probably: a person who pretends to be unable to…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/5205491854,http://www.oed.com/dictionary/dummerell_n
kabbalizer,noun,1593,0,A person who interprets texts or events in…,derivative,,,Not in use,,religion and belief/religion/Judaism,https://doi.org/10.1093/OED/2656591468,http://www.oed.com/dictionary/kabbalizer_n
mid-noctial,adjective,1593,0,Belonging or relating to midnight.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1766702666,http://www.oed.com/dictionary/mid-noctial_adj
millenize,verb,1593,0,intransitive. To favour millenarian views.,borrowing,,,Not in use,,religion and belief/religion/Christianity,https://doi.org/10.1093/OED/3775857210,http://www.oed.com/dictionary/millenize_v
occasionet,noun,1593,0,A small occasion.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9981586084,http://www.oed.com/dictionary/occasionet_n
over-Atlas,verb,1593,0,transitive. To load or burden more than Atlas; to…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/6116565313,http://www.oed.com/dictionary/over-atlas_v
pollutionate,adjective,1593,0,"Polluted, desecrated.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/6326664568,http://www.oed.com/dictionary/pollutionate_adj
Sabbath-ceased,adjective,1593,0,Halted or paused for the duration of the Sabbath.,compound,,,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/3513620232,http://www.oed.com/dictionary/sabbath-ceased_adj
step-Tully,noun,1593,0,A person who attempts (but fails) to write like…,,,,Not in use,,,https://doi.org/10.1093/OED/6406555643,http://www.oed.com/dictionary/step-tully_n
alecy,noun,1594,0,Foolishness or irrationality due to drunkenness…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1047517569,http://www.oed.com/dictionary/alecy_n
Christmas,verb,1594-,3,intransitive. To celebrate Christmas; to spend…,conversion,,,In current use,,religion and belief/religion,https://doi.org/10.1093/OED/2477626114,http://www.oed.com/dictionary/christmas_v
cidership,noun,1594,0,With possessive adjective: a mock title of…,derivative,,,Not in use,,consumables/drink/cider,https://doi.org/10.1093/OED/7105216135,http://www.oed.com/dictionary/cidership_n
halsner,noun,1594,0,"An augury, an omen. Cf. halsen, v. 2.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/5167229517,http://www.oed.com/dictionary/halsner_n
hot-livered,adjective,1594-,1,"Excitable, irascible; cf. hot-tempered, adj. (b)…",compound,,,In current use,,,https://doi.org/10.1093/OED/1651267490,http://www.oed.com/dictionary/hot-livered_adj
incorporationer,noun,1594,0,A member of an incorporation.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/2559607018,http://www.oed.com/dictionary/incorporationer_n
shrill-breasted,adjective,1594,0,"Having a sharp, high-pitched call.",compound,,,Not in use,,,https://doi.org/10.1093/OED/1152150206,http://www.oed.com/dictionary/shrill-breasted_adj
tangent,"adjective, noun",1594-,5,Geometry. Of a line or surface in relation to…,borrowing,,,In current use,,sciences/mathematics/geometry,https://doi.org/10.1093/OED/5416024506,http://www.oed.com/dictionary/tangent_adj
waggle,verb,1594-,4,transitive. To move (anything held or fixed at…,derivative,,,In current use,,,https://doi.org/10.1093/OED/5474817388,http://www.oed.com/dictionary/waggle_v
bablatrice,noun,1595,0,Perhaps: a female babbler.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1099591635,http://www.oed.com/dictionary/bablatrice_n
coneyhood,noun,1595,0,"The condition of being a dupe (see coney, n.¹ III.10).",derivative,,,Not in use,,,https://doi.org/10.1093/OED/1054374056,http://www.oed.com/dictionary/coneyhood_n
tiffety-taffety,adjective,1595,0,"Reduplicated form of taffety, adj. B.2a (cf…",compound,,,Not in use,,crafts and trades/costume,https://doi.org/10.1093/OED/7365934003,http://www.oed.com/dictionary/tiffety-taffety_adj
dishedge,verb,c1595,0,transitive. To deprive of its hedge.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/9713341759,http://www.oed.com/dictionary/dishedge_v
calophantic,adjective,1596,0,Pretending or making a show of excellence.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/7155238709,http://www.oed.com/dictionary/calophantic_adj
crazen,adjective,1596,0,"Split or cracked; broken, damaged. Cf. crazed…",derivative,,,Not in use,,,https://doi.org/10.1093/OED/1978897884,http://www.oed.com/dictionary/crazen_adj
discruciate,verb,1596-1834,0,"transitive. To torment, torture.",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/3893722289,http://www.oed.com/dictionary/discruciate_v
diskingdom,verb,1596,0,transitive. To expel from or deprive of the kingdom.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/5750259591,http://www.oed.com/dictionary/diskingdom_v
finger man,noun,1596-,2,†a. (Perhaps) a recipient or object of something…,compound,,,In current use,North American English/U.S. English,,https://doi.org/10.1093/OED/1095578253,http://www.oed.com/dictionary/finger-man_n
flantitanting,adjective,1596,0,Flaunting.,compound,,,Not in use,,,https://doi.org/10.1093/OED/2273690088,http://www.oed.com/dictionary/flantitanting_adj
flintful,adjective,1596-,0,"= flinty, adj.",derivative,,,In current use,,,https://doi.org/10.1093/OED/2758863808,http://www.oed.com/dictionary/flintful_adj
Lucifering,adjective,1596,0,Acting the part of Lucifer.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/3396432131,http://www.oed.com/dictionary/lucifering_adj
orthographize,verb,1596-,1,intransitive. To follow or apply the rules of…,derivative,,,In current use,,,https://doi.org/10.1093/OED/3773434452,http://www.oed.com/dictionary/orthographize_v
patience,verb,1596-,2,intransitive. To have or exercise patience.,conversion,,,In current use,,,https://doi.org/10.1093/OED/6231813771,http://www.oed.com/dictionary/patience_v
pitch-speeched,adjective,1596,0,"Using foul or offensive speech, foul-mouthed.",compound,,,Not in use,,,https://doi.org/10.1093/OED/8638553693,http://www.oed.com/dictionary/pitch-speeched_adj
potsmitten,adjective,1596,0,(Of an agreement) marked by the parties clinking…,compound,,,Not in use,,,https://doi.org/10.1093/OED/7259574021,http://www.oed.com/dictionary/potsmitten_adj
Saracenly,adverb,1596,0,In a barbarous or cruelly harsh manner.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1207319231,http://www.oed.com/dictionary/saracenly_adv
shepherdhood,noun,1596-,1,"(In quot.), the personality of a shepherd.",derivative,,,In current use,,,https://doi.org/10.1093/OED/7608882277,http://www.oed.com/dictionary/shepherdhood_n
stagy,adjective,1596-,3,Characteristic or reminiscent of theatrical…,derivative,,,In current use,,arts/performing arts/theatre,https://doi.org/10.1093/OED/3770584962,http://www.oed.com/dictionary/stagy_adj
stigma,noun,1596-,5,figurative. A mark of disgrace or infamy; a sign…,borrowing,,,In current use,,sciences/medicine,https://doi.org/10.1093/OED/1137815183,http://www.oed.com/dictionary/stigma_n
billable,adjective,1597-,4,Originally and chiefly North American. Esp. of…,derivative,,,In current use,North American English,economics and commerce,https://doi.org/10.1093/OED/8756988583,http://www.oed.com/dictionary/billable_adj
dactylet,noun,1597,0,A little dactyl.,derivative,,,Not in use,,arts/literature/prosody,https://doi.org/10.1093/OED/9035577264,http://www.oed.com/dictionary/dactylet_n
elvish-marked,adjective,1597,0,Marked or afflicted by elves; (hence) spiteful or…,compound,,,Not in use,,religion and belief/mythology,https://doi.org/10.1093/OED/3225369387,http://www.oed.com/dictionary/elvish-marked_adj
essay,noun,1597-,6,A composition of moderate length on any…,borrowing,,,In current use,,,https://doi.org/10.1093/OED/4815799748,http://www.oed.com/dictionary/essay_n
glossomachicall,adjective,1597,0,Given to wordy strife.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/9353542751,http://www.oed.com/dictionary/glossomachicall_adj
pot-fury,noun,1597,0,Fury or excitement brought on by inebriation.,compound,,,Not in use,,,https://doi.org/10.1093/OED/9144692182,http://www.oed.com/dictionary/pot-fury_n
re,verb,1597,0,transitive. Used as a humorous threat to a…,conversion,,,Not in use,,arts/performing arts/music,https://doi.org/10.1093/OED/1109335954,http://www.oed.com/dictionary/re_v
sugar-candian,noun,1597,0,"= sugar candy, n. A.1.",variant,,,Not in use,,,https://doi.org/10.1093/OED/5587232586,http://www.oed.com/dictionary/sugar-candian_n
screw,verb,?1597-,5,transitive. To attach or fix with an inserted…,conversion,,,In current use,,,https://doi.org/10.1093/OED/6833426581,http://www.oed.com/dictionary/screw_v
bill-patched,adjective,1598,0,Covered with notices demanding payment.,compound,,,Not in use,,,https://doi.org/10.1093/OED/5204095004,http://www.oed.com/dictionary/bill-patched_adj
chuckle,verb,1598-,5,To laugh in a suppressed manner; to laugh to…,derivative,,,In current use,,,https://doi.org/10.1093/OED/5693877961,http://www.oed.com/dictionary/chuckle_v
churchwardened,adjective,1598,0,Placed in the care of a churchwarden.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/4547772505,http://www.oed.com/dictionary/churchwardened_adj
conventer,noun,1598,0,An officer who notifies a person to appear in…,derivative,,,Not in use,,law,https://doi.org/10.1093/OED/2077403647,http://www.oed.com/dictionary/conventer_n1
expiscate,verb,1598-,1,"transitive. To ‘fish out’; hence, to find out by…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/1130738740,http://www.oed.com/dictionary/expiscate_v
griever,noun,1598-,3,One who feels or shows grief.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9647006171,http://www.oed.com/dictionary/griever_n
heel,verb,1598-,4,"transitive. To provide (a stocking, shoe, etc.)…",conversion,,,In current use,,,https://doi.org/10.1093/OED/1199978996,http://www.oed.com/dictionary/heel_v3
induratize,verb,1598,0,transitive. To harden (the heart).,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1183018752,http://www.oed.com/dictionary/induratize_v
jure,verb,1598-,4,"Used contextually with reference to juror, as if…",backformation,,,In current use,,law,https://doi.org/10.1093/OED/9893000670,http://www.oed.com/dictionary/jure_v
mock-clown,noun,1598,0,Perhaps: a kind of dance step.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1111833939,http://www.oed.com/dictionary/mock-clown_n
pistol,verb,1598-,4,"transitive. To shoot (a person, etc.) with a…",conversion,,,In current use,,"military/weaponry/gunnery and firearms, sciences/medicine",https://doi.org/10.1093/OED/1154051225,http://www.oed.com/dictionary/pistol_v
pot-punishment,noun,1598,0,The punishment of being forced to drink alcohol.,compound,,,Not in use,,,https://doi.org/10.1093/OED/4489874428,http://www.oed.com/dictionary/pot-punishment_n
shift-got,adjective,1598,0,Obtained by fraudulent or underhand means (cf…,compound,,,Not in use,,,https://doi.org/10.1093/OED/1189524900,http://www.oed.com/dictionary/shift-got_adj
stroke,verb,1598-,4,transitive. To mark with streaks or stripes…,conversion,,,In current use,,sport and leisure/sport,https://doi.org/10.1093/OED/8059497186,http://www.oed.com/dictionary/stroke_v2
talkful,"noun, adjective",1598-,0,"Talkative, garrulous. colloquial or nonstandard…",derivative,,"colloquial and slang, irregular",In current use,,,https://doi.org/10.1093/OED/6182051224,http://www.oed.com/dictionary/talkful_n
trenchmore,verb,1598-,1,(intransitive) to dance the trenchmore.,conversion,,historical,In current use,,arts/performing arts/dance,https://doi.org/10.1093/OED/5780877865,http://www.oed.com/dictionary/trenchmore_v
unline,verb,1598,0,transitive (reflexive). To desist from lechery or…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/3707618449,http://www.oed.com/dictionary/unline_v1
enregistrate,adjective,c1598-,0,Placed on permanent record.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2407905763,http://www.oed.com/dictionary/enregistrate_adj
swarf,noun,a1599-1664,0,"= sward, n. 2.",variant,,,Not in use,,,https://doi.org/10.1093/OED/4998307446,http://www.oed.com/dictionary/swarf_n3
distainted,adjective,1599,0,"Infected, corrupted.",derivative,,,Not in use,,sciences/medicine/pathology,https://doi.org/10.1093/OED/6453497747,http://www.oed.com/dictionary/distainted_adj
eyelet hole,noun,1599-,2,"= eyelet, n. 1a.",compound,,,In current use,,military/fortification,https://doi.org/10.1093/OED/8147998341,http://www.oed.com/dictionary/eyelet-hole_n
heroic,verb,1599,0,transitive with it as object. To write heroic verse.,compound,,,Not in use,,,https://doi.org/10.1093/OED/3850353729,http://www.oed.com/dictionary/heroic_v
hurry-curry,noun,1599,0,? A swift car or curricle.,compound,,,Not in use,,,https://doi.org/10.1093/OED/7285399267,http://www.oed.com/dictionary/hurry-curry_n
inobstinate,verb,1599,0,"transitive. To render obstinate, confirm in obstinacy.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/6039274377,http://www.oed.com/dictionary/inobstinate_v
kingdom,verb,1599-1891,0,transitive with it as object. To assume the…,conversion,,,Not in use,,,https://doi.org/10.1093/OED/1150465991,http://www.oed.com/dictionary/kingdom_v
maiden-widowed,adjective,1599,0,Widowed while still a maiden.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1067776395,http://www.oed.com/dictionary/maiden-widowed_adj
readmiral,verb,1599,0,transitive. To make (a person) an admiral again.,derivative,,,Not in use,,transport/nautical/navy,https://doi.org/10.1093/OED/8281956904,http://www.oed.com/dictionary/readmiral_v
tapering,noun,1599,0,The using of tapers.,derivative,,,Not in use,,religion and belief/religion,https://doi.org/10.1093/OED/1362721727,http://www.oed.com/dictionary/tapering_n1
thieve-friend,noun,1599-,0,A friend of thieves.,compound,,,In current use,,,https://doi.org/10.1093/OED/1042281764,http://www.oed.com/dictionary/thieve-friend_n
tramontation,noun,1599,0,Setting (of the sun).,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/4172500249,http://www.oed.com/dictionary/tramontation_n
troll-the-bowl,noun,1599,0,A person playing bowls.,compound,,,Not in use,,,https://doi.org/10.1093/OED/5452300490,http://www.oed.com/dictionary/troll-the-bowl_n
Turkize,verb,1599-,1,transitive. To make Turkish in character or form…,derivative,,,In current use,,,https://doi.org/10.1093/OED/4347751925,http://www.oed.com/dictionary/turkize_v
wondernize,verb,1599,0,transitive. To make a wonder or marvel of.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/2206606353,http://www.oed.com/dictionary/wondernize_v
